dbo,StudentEnrollmentForm,ReportableStudent,42,char,1,NO
dbo,StudentEnrollmentForm,504,43,char,1,NO
dbo,StudentEnrollmentForm,ReceivedForm,44,char,1,NO
dbo,StudentEnrollmentForm,VocationalRehab,45,char,1,NO
dbo,StudentEnrollmentForm,ReportableCheck,46,char,1,NO
dbo,StudentEnrollmentForm,VRCaseloadCheck,47,char,1,NO
dbo,StudentEnrollmentForm,EnrollDate,48,smalldatetime,NULL,YES
dbo,StudentEnrollmentForm,CreateDate,49,smalldatetime,NULL,NO
dbo,StudentEquipment,ID,1,int,NULL,NO
dbo,StudentEquipment,StudentID,2,int,NULL,NO
dbo,StudentEquipment,EquipmentType,3,char,20,YES
dbo,StudentEquipment,ModelNumber,4,nchar,100,YES
dbo,StudentEquipment,SerialNumber,5,nchar,100,YES
dbo,StudentEquipment,DateIssued,6,smalldatetime,NULL,YES
dbo,StudentEquipment,AssistiveTechnology,7,nchar,50,YES
dbo,StudentHistory,ID,1,int,NULL,NO
dbo,StudentHistory,StudentID,2,int,NULL,NO
dbo,StudentHistory,HistoryDate,3,smalldatetime,NULL,NO
dbo,StudentHistory,HistoryEvent,4,varchar,50,NO
dbo,StudentHistory_YEP,ID,1,int,NULL,NO
dbo,StudentHistory_YEP,StudentID,2,int,NULL,NO
dbo,StudentHistory_YEP,HistoryDate,3,smalldatetime,NULL,NO
dbo,StudentHistory_YEP,HistoryEvent,4,varchar,50,NO
dbo,StudentInvoiceItems,ID,1,int,NULL,NO
dbo,StudentInvoiceItems,StudentID,2,int,NULL,NO
dbo,StudentInvoiceItems,InvoiceID,3,int,NULL,NO
dbo,StudentInvoiceItems,ActivityID,4,int,NULL,NO
dbo,StudentInvoiceItems,ActivityDetailsID,5,int,NULL,NO
dbo,StudentInvoiceItems,BillingCodeID,6,int,NULL,YES
dbo,StudentInvoiceItems,Fee,7,decimal,NULL,YES
dbo,StudentInvoiceItems,Quantity,8,decimal,NULL,YES
dbo,StudentInvoiceItems,Billed,9,int,NULL,NO
dbo,StudentInvoiceItems,Deleted,10,int,NULL,NO
dbo,StudentInvoiceItems_YEP,ID,1,int,NULL,NO
dbo,StudentInvoiceItems_YEP,StudentID,2,int,NULL,NO
dbo,StudentInvoiceItems_YEP,InvoiceID,3,int,NULL,NO
dbo,StudentInvoiceItems_YEP,ActivityID,4,int,NULL,NO
dbo,StudentInvoiceItems_YEP,ActivityDetailsID,5,int,NULL,NO
dbo,StudentInvoiceItems_YEP,BillingCodeID,6,int,NULL,YES
dbo,StudentInvoiceItems_YEP,Fee,7,decimal,NULL,YES
dbo,StudentInvoiceItems_YEP,Quantity,8,decimal,NULL,YES
dbo,StudentInvoiceItems_YEP,Billed,9,int,NULL,NO
dbo,StudentInvoiceItems_YEP,Deleted,10,int,NULL,NO
dbo,StudentNotes,ID,1,int,NULL,NO
dbo,StudentNotes,StudentID,2,int,NULL,NO
dbo,StudentNotes,NoteDate,3,smalldatetime,NULL,NO
dbo,StudentNotes,Note,4,nvarchar,2000,YES
dbo,StudentOutcome,ID,1,int,NULL,NO
dbo,StudentOutcome,StudentID,2,int,NULL,NO
dbo,StudentOutcome,Graduated,3,char,1,YES
dbo,StudentOutcome,GraduateDate,4,smalldatetime,NULL,YES
dbo,StudentOutcome,Employment,5,nchar,100,YES
dbo,StudentOutcome,EmploymentDate,6,smalldatetime,NULL,YES
dbo,StudentOutcome,PostSecondary,7,nchar,50,YES
dbo,StudentOutcome,PSDate,8,smalldatetime,NULL,YES
dbo,StudentOutcome-BAK,ID,1,int,NULL,NO
dbo,StudentOutcome-BAK,StudentID,2,int,NULL,NO
dbo,StudentOutcome-BAK,Graduated,3,char,1,YES
dbo,StudentOutcome-BAK,GraduateDate,4,nchar,50,YES
dbo,StudentOutcome-BAK,Employment,5,nchar,100,YES
dbo,StudentOutcome-BAK,EmploymentDate,6,nchar,50,YES
dbo,StudentOutcome-BAK,PostSecondary,7,nchar,50,YES
dbo,StudentOutcome-BAK,PSDate,8,nchar,50,YES
dbo,StudentParticipationID,StudentID,1,int,NULL,NO
dbo,StudentParticipationID,ParticipationID,2,int,NULL,NO
dbo,StudentProgramCode,ID,1,int,NULL,NO
dbo,StudentProgramCode,StudentID,2,int,NULL,NO
dbo,StudentProgramCode,ProgramCode,3,varchar,50,NO
dbo,Students,ID,1,int,NULL,NO
dbo,Students,SchoolID,2,int,NULL,NO
dbo,Students,FirstName,3,varchar,50,YES
dbo,Students,MiddleName,4,varchar,50,YES
dbo,Students,LastName,5,varchar,50,YES
dbo,Students,BirthDate,6,smalldatetime,NULL,YES
dbo,Students,Phone,7,varchar,50,YES
dbo,Students,EmailAddress,8,varchar,70,YES
dbo,Students,StreetAddress,9,varchar,150,YES
dbo,Students,City,10,varchar,50,YES
dbo,Students,State,11,varchar,50,YES
dbo,Students,Zip,12,varchar,50,YES
dbo,Students,County,13,varchar,50,YES
dbo,Students,Active,14,varchar,1,NO
dbo,Students,Gender,15,varchar,50,YES
dbo,Students,Race,16,varchar,50,YES
dbo,Students,RaceOther,17,varchar,50,YES
dbo,Students,EthnicHeritage,18,varchar,50,YES
dbo,Students,Autism,19,char,1,NO
dbo,Students,Aspergers,20,char,1,NO
dbo,Students,Deaf,21,char,1,NO
dbo,Students,EBD,22,char,1,NO
dbo,Students,Mobility,23,char,1,NO
dbo,Students,OHI,24,char,1,NO
dbo,Students,Orthepedic,25,char,1,NO
dbo,Students,Speech,26,char,1,NO
dbo,Students,SLD,27,char,1,NO
dbo,Students,Spinal,28,char,1,NO
dbo,Students,TBI,29,char,1,NO
dbo,Students,Visual,30,char,1,NO
dbo,Students,OtherDisability,31,char,1,NO
dbo,Students,OtherInfo,32,nchar,50,YES
dbo,Students,Grade,33,nchar,10,YES
dbo,Students,EnterDate,34,varchar,50,YES
dbo,Students,Graduated,35,char,1,NO
dbo,Students,GraduateDate,36,smalldatetime,NULL,YES
dbo,Students,EmploymentDate,37,smalldatetime,NULL,YES
dbo,Students,Employment,38,varchar,50,YES
dbo,Students,EIP,39,char,1,NO
dbo,Students,VRC,40,varchar,50,YES
dbo,Students,HSHTCoordinator,41,varchar,50,YES
dbo,Students,ReportableStudent,42,char,1,NO
dbo,Students,504,43,char,1,NO
dbo,Students,ReceivedForm,44,char,1,NO
dbo,Students,VocationalRehab,45,char,1,NO
dbo,Students,ReportableCheck,46,char,1,NO
dbo,Students,VRCaseloadCheck,47,char,1,NO
dbo,Students,EnrollDate,48,smalldatetime,NULL,NO
dbo,Students,CreateDate,49,smalldatetime,NULL,NO
dbo,Students.BAK,ID,1,int,NULL,NO
dbo,Students.BAK,SchoolID,2,int,NULL,NO
dbo,Students.BAK,FirstName,3,varchar,50,YES
dbo,Students.BAK,MiddleName,4,varchar,50,YES
dbo,Students.BAK,LastName,5,varchar,50,YES
dbo,Students.BAK,BirthDate,6,smalldatetime,NULL,YES
dbo,Students.BAK,Phone,7,varchar,50,YES
dbo,Students.BAK,EmailAddress,8,varchar,70,YES
dbo,Students.BAK,StreetAddress,9,varchar,150,YES
dbo,Students.BAK,City,10,varchar,50,YES
dbo,Students.BAK,State,11,varchar,50,YES
dbo,Students.BAK,Zip,12,varchar,50,YES
dbo,Students.BAK,County,13,varchar,50,YES
dbo,Students.BAK,Active,14,varchar,1,NO
dbo,Students.BAK,Gender,15,varchar,50,YES
dbo,Students.BAK,Race,16,varchar,50,YES
dbo,Students.BAK,RaceOther,17,varchar,50,YES
dbo,Students.BAK,EthnicHeritage,18,varchar,50,YES
dbo,Students.BAK,Autism,19,char,1,NO
dbo,Students.BAK,Aspergers,20,char,1,NO
dbo,Students.BAK,Deaf,21,char,1,NO
dbo,Students.BAK,EBD,22,char,1,NO
dbo,Students.BAK,Mobility,23,char,1,NO
dbo,Students.BAK,OHI,24,char,1,NO
dbo,Students.BAK,Orthepedic,25,char,1,NO
dbo,Students.BAK,Speech,26,char,1,NO
dbo,Students.BAK,SLD,27,char,1,NO
dbo,Students.BAK,Spinal,28,char,1,NO
dbo,Students.BAK,TBI,29,char,1,NO
dbo,Students.BAK,Visual,30,char,1,NO
dbo,Students.BAK,OtherDisability,31,char,1,NO
dbo,Students.BAK,OtherInfo,32,nchar,50,YES
dbo,Students.BAK,Grade,33,nchar,10,YES
dbo,Students.BAK,EnterDate,34,varchar,50,YES
dbo,Students.BAK,Graduated,35,char,1,NO
dbo,Students.BAK,GraduateDate,36,smalldatetime,NULL,YES
dbo,Students.BAK,EmploymentDate,37,smalldatetime,NULL,YES
dbo,Students.BAK,Employment,38,varchar,50,YES
dbo,Students.BAK,EIP,39,char,1,NO
dbo,Students.BAK,VRC,40,varchar,50,YES
dbo,Students.BAK,HSHTCoordinator,41,varchar,50,YES
dbo,Students.BAK,ReportableStudent,42,char,1,NO
dbo,Students.BAK,504,43,char,1,NO
dbo,Students.BAK,ReceivedForm,44,char,1,NO
dbo,Students.BAK,VocationalRehab,45,char,1,NO
dbo,Students.BAK,ReportableCheck,46,char,1,NO
dbo,Students.BAK,VRCaseloadCheck,47,char,1,NO
dbo,Students.BAK,EnrollDate,48,smalldatetime,NULL,NO
dbo,Students.BAK,CreateDate,49,smalldatetime,NULL,NO
dbo,Students_YEP,ID,1,int,NULL,NO
dbo,Students_YEP,SchoolID,2,int,NULL,NO
dbo,Students_YEP,FirstName,3,varchar,50,YES
dbo,Students_YEP,MiddleName,4,varchar,50,YES
dbo,Students_YEP,LastName,5,varchar,50,YES
dbo,Students_YEP,BirthDate,6,smalldatetime,NULL,YES
dbo,Students_YEP,Phone,7,varchar,50,YES
dbo,Students_YEP,EmailAddress,8,varchar,70,YES
dbo,Students_YEP,StreetAddress,9,varchar,150,YES
dbo,Students_YEP,City,10,varchar,50,YES
dbo,Students_YEP,State,11,varchar,50,YES
dbo,Students_YEP,Zip,12,varchar,50,YES
dbo,Students_YEP,County,13,varchar,50,YES
dbo,Students_YEP,Active,14,varchar,1,NO
dbo,Students_YEP,Gender,15,varchar,50,YES
dbo,Students_YEP,Race,16,varchar,50,YES
dbo,Students_YEP,RaceOther,17,varchar,50,YES
dbo,Students_YEP,EthnicHeritage,18,varchar,50,YES
dbo,Students_YEP,Autism,19,char,1,NO
dbo,Students_YEP,Aspergers,20,char,1,NO
dbo,Students_YEP,Deaf,21,char,1,NO
dbo,Students_YEP,EBD,22,char,1,NO
dbo,Students_YEP,Mobility,23,char,1,NO
dbo,Students_YEP,OHI,24,char,1,NO
dbo,Students_YEP,Orthepedic,25,char,1,NO
dbo,Students_YEP,Speech,26,char,1,NO
dbo,Students_YEP,SLD,27,char,1,NO
dbo,Students_YEP,Spinal,28,char,1,NO
dbo,Students_YEP,TBI,29,char,1,NO
dbo,Students_YEP,MID,30,char,1,NO
dbo,Students_YEP,Visual,31,char,1,NO
dbo,Students_YEP,OtherDisability,32,char,1,NO
dbo,Students_YEP,OtherInfo,33,nchar,50,YES
dbo,Students_YEP,Grade,34,nchar,10,YES
dbo,Students_YEP,EnterDate,35,varchar,50,YES
dbo,Students_YEP,Graduated,36,char,1,NO
dbo,Students_YEP,GraduateDate,37,smalldatetime,NULL,YES
dbo,Students_YEP,EmploymentDate,38,smalldatetime,NULL,YES
dbo,Students_YEP,Employment,39,varchar,50,YES
dbo,Students_YEP,EIP,40,char,1,NO
dbo,Students_YEP,VRC,41,varchar,50,YES
dbo,Students_YEP,HSHTCoordinator,42,varchar,50,YES
dbo,Students_YEP,ReportableStudent,43,char,1,NO
dbo,Students_YEP,504,44,char,1,NO
dbo,Students_YEP,ReceivedForm,45,char,1,NO
dbo,Students_YEP,VocationalRehab,46,char,1,NO
dbo,Students_YEP,ReportableCheck,47,char,1,NO
dbo,Students_YEP,VRCaseloadCheck,48,char,1,NO
dbo,Students_YEP,EnrollDate,49,smalldatetime,NULL,YES
dbo,Students_YEP,CreateDate,50,smalldatetime,NULL,NO
dbo,TEMP_Activity,ID,1,int,NULL,NO
dbo,TEMP_Activity,Name,2,varchar,100,NO
dbo,TEMP_Activity,Description,3,varchar,250,YES
dbo,TEMP_Activity,ActivityDate,4,smalldatetime,NULL,YES
dbo,TEMP_Activity,SchoolID,5,int,NULL,NO
dbo,TEMP_Activity,Closed,6,int,NULL,NO
dbo,TEMP_Activity,Billed,7,int,NULL,NO
dbo,TEMP_Activity,CreateDate,8,smalldatetime,NULL,NO
dbo,TEMP_Activity,Deleted,9,int,NULL,NO
dbo,TEMP_Activity2,ID,1,int,NULL,NO
dbo,TEMP_Activity2,Name,2,varchar,100,NO
dbo,TEMP_Activity2,Description,3,varchar,250,YES
dbo,TEMP_Activity2,ActivityDate,4,smalldatetime,NULL,YES
dbo,TEMP_Activity2,StartDate,5,smalldatetime,NULL,YES
dbo,TEMP_Activity2,EndDate,6,smalldatetime,NULL,YES
dbo,TEMP_Activity2,SchoolID,7,int,NULL,NO
dbo,TEMP_Activity2,Closed,8,int,NULL,NO
dbo,TEMP_Activity2,Billed,9,int,NULL,NO
dbo,TEMP_Activity2,CreateDate,10,smalldatetime,NULL,NO
dbo,TEMP_Activity2,Deleted,11,int,NULL,NO
dbo,TEMP_ActivityDetails,ID,1,int,NULL,NO
dbo,TEMP_ActivityDetails,ActivityID,2,int,NULL,NO
dbo,TEMP_ActivityDetails,Description,3,varchar,100,NO
dbo,TEMP_ActivityDetails,HSHT,4,int,NULL,NO
dbo,TEMP_ActivityDetails,Other,5,int,NULL,NO
dbo,TEMP_ActivityDetails,OtherDetail,6,varchar,50,YES
dbo,TEMP_Districts,ID,1,int,NULL,NO
dbo,TEMP_Districts,DistrictID,2,varchar,50,YES
dbo,TEMP_Districts,DistrictName,3,varchar,50,NO
dbo,TEMP_Districts,County,4,varchar,100,NO
dbo,TEMP_Districts,Active,5,varchar,1,NO
dbo,TEMP_Districts,Notes,6,varchar,1000,YES
dbo,TEMP_Districts,HSHTCoordinator,7,varchar,100,YES
dbo,TEMP_Schools,ID,1,int,NULL,NO
dbo,TEMP_Schools,DID,2,varchar,50,NO
dbo,TEMP_Schools,SchoolCode,3,varchar,10,NO
dbo,TEMP_Schools,Name,4,varchar,150,NO
dbo,TEMP_Schools,StreetAddress,5,varchar,150,NO
dbo,TEMP_Schools,City,6,varchar,50,NO
dbo,TEMP_Schools,State,7,varchar,50,NO
dbo,TEMP_Schools,Zip,8,varchar,50,YES
dbo,TEMP_Schools,SchoolType,9,varchar,50,YES
dbo,TEMP_Schools,Active,10,varchar,1,NO
dbo,TEMP_Schools,Notes,11,varchar,1000,YES
dbo,TEMP_Schools,MailingAddress,12,varchar,150,YES
dbo,TEMP_Schools,MailingCity,13,varchar,50,YES
dbo,TEMP_Schools,MailingState,14,varchar,50,NO
dbo,TEMP_Schools,MailingZip,15,varchar,50,YES
dbo,TEMP_Schools,VRFirstName,16,varchar,50,YES
dbo,TEMP_Schools,VRLastName,17,varchar,50,YES
dbo,TEMP_Schools,VROffice,18,varchar,50,YES
dbo,TEMP_Schools,VREmail,19,varchar,50,YES
dbo,TEMP_Schools,LNFIrstName,20,varchar,50,YES
dbo,TEMP_Schools,LNLastName,21,varchar,50,YES
dbo,TEMP_Schools,LNOfficePhone,22,varchar,50,YES
dbo,TEMP_Schools,LNMobilePhone,23,varchar,50,YES
dbo,TEMP_Schools,LNEmail,24,varchar,50,YES
dbo,TEMP_Schools,SSLFirstName,25,varchar,50,YES
dbo,TEMP_Schools,SSLLastName,26,varchar,50,YES
dbo,TEMP_Schools,SSLOfficePhone,27,varchar,50,YES
dbo,TEMP_Schools,SSLMobilePhone,28,varchar,50,YES
dbo,TEMP_Schools,SSLEmail,29,varchar,50,YES
dbo,TEMP_Schools,SS1,30,int,NULL,NO
dbo,TEMP_Schools,SS2,31,int,NULL,NO
dbo,TEMP_Schools,SS3,32,int,NULL,NO
dbo,TEMP_Schools,SS4,33,int,NULL,NO
dbo,TEMP_Students,ID,1,int,NULL,NO
dbo,TEMP_Students,SchoolID,2,int,NULL,NO
dbo,TEMP_Students,FirstName,3,varchar,50,YES
dbo,TEMP_Students,MiddleName,4,varchar,50,YES
dbo,TEMP_Students,LastName,5,varchar,50,YES
dbo,TEMP_Students,BirthDate,6,smalldatetime,NULL,YES
dbo,TEMP_Students,Phone,7,varchar,50,YES
dbo,TEMP_Students,EmailAddress,8,varchar,70,YES
dbo,TEMP_Students,StreetAddress,9,varchar,150,YES
dbo,TEMP_Students,City,10,varchar,50,YES
dbo,TEMP_Students,State,11,varchar,50,YES
dbo,TEMP_Students,Zip,12,varchar,50,YES
dbo,TEMP_Students,County,13,varchar,50,YES
dbo,TEMP_Students,Active,14,varchar,1,NO
dbo,TEMP_Students,Gender,15,varchar,50,YES
dbo,TEMP_Students,Race,16,varchar,50,YES
dbo,TEMP_Students,RaceOther,17,varchar,50,YES
dbo,TEMP_Students,EthnicHeritage,18,varchar,50,YES
dbo,TEMP_Students,Autism,19,char,1,NO
dbo,TEMP_Students,Aspergers,20,char,1,NO
dbo,TEMP_Students,Deaf,21,char,1,NO
dbo,TEMP_Students,EBD,22,char,1,NO
dbo,TEMP_Students,Mobility,23,char,1,NO
dbo,TEMP_Students,OHI,24,char,1,NO
dbo,TEMP_Students,Orthepedic,25,char,1,NO
dbo,TEMP_Students,Speech,26,char,1,NO
dbo,TEMP_Students,SLD,27,char,1,NO
dbo,TEMP_Students,Spinal,28,char,1,NO
dbo,TEMP_Students,TBI,29,char,1,NO
dbo,TEMP_Students,Visual,30,char,1,NO
dbo,TEMP_Students,OtherDisability,31,char,1,NO
dbo,TEMP_Students,OtherInfo,32,nchar,50,YES
dbo,TEMP_Students,Grade,33,nchar,10,YES
dbo,TEMP_Students,EnterDate,34,varchar,50,YES
dbo,TEMP_Students,Graduated,35,char,1,NO
dbo,TEMP_Students,GraduateDate,36,smalldatetime,NULL,YES
dbo,TEMP_Students,EmploymentDate,37,smalldatetime,NULL,YES
dbo,TEMP_Students,Employment,38,varchar,50,YES
dbo,TEMP_Students,EIP,39,char,1,NO
dbo,TEMP_Students,VRC,40,varchar,50,YES
dbo,TEMP_Students,HSHTCoordinator,41,varchar,50,YES
dbo,TEMP_Students,ReportableStudent,42,char,1,NO
dbo,TEMP_Students,504,43,char,1,NO
dbo,TEMP_Students,ReceivedForm,44,char,1,NO
dbo,TEMP_Students,EnrollDate,45,smalldatetime,NULL,YES
dbo,TEMP_Students,CreateDate,46,smalldatetime,NULL,NO
dbo,TEMP_UserList,ID,1,int,NULL,NO
dbo,TEMP_UserList,FirstName,2,varchar,50,YES
dbo,TEMP_UserList,LastName,3,varchar,50,YES
dbo,TEMP_UserList,Email,4,varchar,50,YES
dbo,TEMP_UserList,Password,5,varchar,50,YES
dbo,TEMP_UserList,Active,6,int,NULL,NO
dbo,TEMP_UserList,UserName,7,varchar,50,YES
dbo,Total_SchoolID,TotalSchoolID,1,int,NULL,YES
dbo,Total_SchoolID,SchoolID,2,int,NULL,NO
dbo,UserList,ID,1,int,NULL,NO
dbo,UserList,FirstName,2,varchar,50,YES
dbo,UserList,LastName,3,varchar,50,YES
dbo,UserList,Email,4,varchar,50,YES
dbo,UserList,Password,5,varchar,50,YES
dbo,UserList,Active,6,int,NULL,NO
dbo,UserList,UserName,7,varchar,50,YES
dbo,UserList,AccessLevel,8,int,NULL,YES
dbo,Vendors,ID,1,int,NULL,NO
dbo,Vendors,Name,2,varchar,100,YES
dbo,Vendors,VendorCode,3,varchar,20,YES
dbo,Vendors,Address,4,varchar,100,YES
dbo,Vendors,City,5,varchar,50,YES
dbo,Vendors,State,6,varchar,10,YES
dbo,Vendors,Zip,7,varchar,50,YES
dbo,Vendors,Email,8,varchar,50,YES
dbo,Vendors,Contact,9,varchar,50,YES
dbo,Vendors,Phone,10,varchar,50,YES
dbo,Vendors,Notes,11,varchar,500,YES
dbo,View_Activity_District,ID,1,int,NULL,NO
dbo,View_Activity_District,Name,2,varchar,100,NO
dbo,View_Activity_District,Description,3,varchar,250,YES
dbo,View_Activity_District,ActivityDate,4,smalldatetime,NULL,YES
dbo,View_Activity_District,StartDate,5,smalldatetime,NULL,YES
dbo,View_Activity_District,EndDate,6,smalldatetime,NULL,YES
dbo,View_Activity_District,SchoolID,7,int,NULL,NO
dbo,View_Activity_District,Closed,8,int,NULL,NO
dbo,View_Activity_District,Billed,9,int,NULL,NO
dbo,View_Activity_District,CreateDate,10,smalldatetime,NULL,NO
dbo,View_Activity_District,Deleted,11,int,NULL,NO
dbo,View_Activity_District,PREETS,12,varchar,100,YES
dbo,View_Activity_District,HSHTCoordinator,13,int,NULL,YES
dbo,View_Activity_District,DID,14,int,NULL,NO
